Date,Open,High,Low,Close*,Adj Close**,Volume
"May 20, 2022","31,426.94","31,515.78","30,635.76","31,261.90","31,261.90","495,510,000.00"
"May 19, 2022","31,262.62","31,569.13","31,016.41","31,253.13","31,253.13","517,190,000.00"
"May 18, 2022","32,468.67","32,468.67","31,393.95","31,490.07","31,490.07","465,060,000.00"
"May 17, 2022","32,427.00","32,689.14","32,308.15","32,654.59","32,654.59","389,310,000.00"
"May 16, 2022","32,152.15","32,514.02","31,928.18","32,223.42","32,223.42","330,030,000.00"
"May 13, 2022","31,963.86","32,276.05","31,862.79","32,196.66","32,196.66","388,520,000.00"
"May 12, 2022","31,699.04","31,914.46","31,228.22","31,730.30","31,730.30","544,240,000.00"
"May 11, 2022","32,123.24","32,584.02","31,798.86","31,834.11","31,834.11","458,460,000.00"
"May 10, 2022","32,504.09","32,752.17","31,887.89","32,160.74","32,160.74","439,290,000.00"
"May 09, 2022","32,685.17","32,685.17","32,121.98","32,245.70","32,245.70","470,770,000.00"
"May 06, 2022","32,773.88","33,055.84","32,474.69","32,899.37","32,899.37","416,520,000.00"
"May 05, 2022","33,854.17","33,854.17","32,685.10","32,997.97","32,997.97","448,420,000.00"
"May 04, 2022","33,171.80","34,117.74","33,021.84","34,061.06","34,061.06","411,060,000.00"
"May 03, 2022","33,086.09","33,341.58","32,914.75","33,128.79","33,128.79","364,420,000.00"
"May 02, 2022","32,978.49","33,224.95","32,449.87","33,061.50","33,061.50","453,390,000.00"
"Apr 29, 2022","33,787.01","33,919.59","32,913.15","32,977.21","32,977.21","501,560,000.00"
"Apr 28, 2022","33,425.96","34,054.79","33,248.46","33,916.39","33,916.39","440,380,000.00"
"Apr 27, 2022","33,450.92","33,697.18","33,108.89","33,301.93","33,301.93","447,230,000.00"
"Apr 26, 2022","33,907.49","33,909.51","33,230.95","33,240.18","33,240.18","400,020,000.00"
"Apr 25, 2022","33,731.65","34,106.01","33,323.37","34,049.46","34,049.46","416,900,000.00"
"Apr 22, 2022","34,727.38","34,727.38","33,773.39","33,811.40","33,811.40","373,280,000.00"
"Apr 21, 2022","35,258.80","35,492.22","34,723.82","34,792.76","34,792.76","366,390,000.00"
"Apr 20, 2022","34,962.67","35,315.40","34,962.67","35,160.79","35,160.79","337,620,000.00"
"Apr 19, 2022","34,394.62","34,983.11","34,394.62","34,911.20","34,911.20","296,350,000.00"
"Apr 18, 2022","34,411.49","34,618.29","34,279.08","34,411.69","34,411.69","264,110,000.00"
"Apr 14, 2022","34,628.46","34,889.17","34,437.50","34,451.23","34,451.23","353,680,000.00"
"Apr 13, 2022","34,166.64","34,598.36","34,140.64","34,564.59","34,564.59","313,630,000.00"
"Apr 12, 2022","34,412.51","34,669.97","34,102.81","34,220.36","34,220.36","333,510,000.00"
"Apr 11, 2022","34,630.27","34,701.34","34,272.29","34,308.08","34,308.08","333,290,000.00"
"Apr 08, 2022","34,569.24","34,908.46","34,470.19","34,721.12","34,721.12","301,750,000.00"
"Apr 07, 2022","34,439.24","34,705.83","34,190.95","34,583.57","34,583.57","319,870,000.00"
"Apr 06, 2022","34,520.34","34,609.84","34,277.17","34,496.51","34,496.51","386,250,000.00"
"Apr 05, 2022","34,876.33","35,112.21","34,566.04","34,641.18","34,641.18","304,010,000.00"
"Apr 04, 2022","34,799.98","34,940.78","34,615.38","34,921.88","34,921.88","316,570,000.00"
"Apr 01, 2022","34,740.89","34,847.91","34,538.25","34,818.27","34,818.27","340,400,000.00"
"Mar 31, 2022","35,201.52","35,201.52","34,677.99","34,678.35","34,678.35","433,400,000.00"
"Mar 30, 2022","35,273.63","35,361.36","35,058.58","35,228.81","35,228.81","317,320,000.00"
"Mar 29, 2022","35,114.35","35,372.26","35,030.07","35,294.19","35,294.19","355,050,000.00"
"Mar 28, 2022","34,833.03","34,957.93","34,552.23","34,955.89","34,955.89","299,790,000.00"
"Mar 25, 2022","34,702.39","34,942.70","34,631.52","34,861.24","34,861.24","285,440,000.00"
"Mar 24, 2022","34,406.81","34,713.56","34,355.42","34,707.94","34,707.94","324,870,000.00"
"Mar 23, 2022","34,748.84","34,748.84","34,352.96","34,358.50","34,358.50","347,880,000.00"
"Mar 22, 2022","34,583.24","34,882.03","34,583.24","34,807.46","34,807.46","368,550,000.00"
"Mar 21, 2022","34,669.85","34,808.28","34,341.81","34,552.99","34,552.99","408,490,000.00"
"Mar 18, 2022","34,466.72","34,755.20","34,279.83","34,754.93","34,754.93","615,420,000.00"
"Mar 17, 2022","33,995.39","34,483.92","33,896.06","34,480.76","34,480.76","339,470,000.00"
"Mar 16, 2022","33,653.93","34,075.94","33,391.24","34,063.10","34,063.10","427,400,000.00"
"Mar 15, 2022","32,989.27","33,620.84","32,989.27","33,544.34","33,544.34","388,810,000.00"
"Mar 14, 2022","33,000.37","33,395.59","32,818.16","32,945.24","32,945.24","394,940,000.00"
"Mar 11, 2022","33,279.72","33,515.61","32,911.89","32,944.19","32,944.19","369,480,000.00"
"Mar 10, 2022","33,106.77","33,236.59","32,819.76","33,174.07","33,174.07","399,480,000.00"
"Mar 09, 2022","32,860.42","33,457.28","32,860.42","33,286.25","33,286.25","418,670,000.00"
"Mar 08, 2022","32,885.17","33,402.98","32,578.73","32,632.64","32,632.64","553,750,000.00"
"Mar 07, 2022","33,579.75","33,579.75","32,806.15","32,817.38","32,817.38","488,400,000.00"
"Mar 04, 2022","33,655.43","33,655.43","33,254.12","33,614.80","33,614.80","408,390,000.00"
"Mar 03, 2022","33,972.87","34,179.07","33,641.53","33,794.66","33,794.66","369,740,000.00"
"Mar 02, 2022","33,379.51","34,013.67","33,379.51","33,891.35","33,891.35","400,920,000.00"
"Mar 01, 2022","33,813.48","33,870.14","33,107.67","33,294.95","33,294.95","438,730,000.00"
"Feb 28, 2022","33,870.62","33,963.63","33,469.31","33,892.60","33,892.60","443,460,000.00"
"Feb 25, 2022","33,277.22","34,095.74","33,277.22","34,058.75","34,058.75","417,630,000.00"
"Feb 24, 2022","32,830.33","33,269.34","32,272.64","33,223.83","33,223.83","590,850,000.00"
"Feb 23, 2022","33,680.97","33,832.59","33,084.90","33,131.76","33,131.76","370,600,000.00"
"Feb 22, 2022","33,974.09","34,024.74","33,364.29","33,596.61","33,596.61","432,090,000.00"
"Feb 18, 2022","34,310.45","34,423.58","33,976.18","34,079.18","34,079.18","414,080,000.00"
"Feb 17, 2022","34,858.47","34,858.47","34,246.23","34,312.03","34,312.03","348,720,000.00"
"Feb 16, 2022","34,951.83","35,042.09","34,642.64","34,934.27","34,934.27","294,410,000.00"
"Feb 15, 2022","34,686.19","35,047.79","34,686.19","34,988.84","34,988.84","305,670,000.00"
"Feb 14, 2022","34,694.50","34,744.56","34,304.28","34,566.17","34,566.17","370,320,000.00"
"Feb 11, 2022","35,267.89","35,431.15","34,620.52","34,738.06","34,738.06","398,860,000.00"
"Feb 10, 2022","35,630.81","35,800.24","35,100.72","35,241.59","35,241.59","411,620,000.00"
"Feb 09, 2022","35,614.90","35,824.28","35,614.90","35,768.06","35,768.06","333,610,000.00"
"Feb 08, 2022","35,160.68","35,544.89","35,090.42","35,462.78","35,462.78","319,190,000.00"
"Feb 07, 2022","35,108.38","35,325.01","34,993.98","35,091.13","35,091.13","328,910,000.00"
"Feb 04, 2022","35,095.74","35,333.55","34,799.08","35,089.74","35,089.74","349,880,000.00"
"Feb 03, 2022","35,520.08","35,535.94","35,071.06","35,111.16","35,111.16","381,020,000.00"
"Feb 02, 2022","35,378.19","35,679.20","35,290.12","35,629.33","35,629.33","359,540,000.00"
"Feb 01, 2022","35,151.47","35,441.09","34,977.95","35,405.24","35,405.24","386,080,000.00"
"Jan 31, 2022","34,691.17","35,148.14","34,496.10","35,131.86","35,131.86","468,070,000.00"
"Jan 28, 2022","34,135.24","34,731.77","33,807.51","34,725.47","34,725.47","568,440,000.00"
"Jan 27, 2022","34,261.75","34,773.32","34,007.78","34,160.78","34,160.78","527,780,000.00"
"Jan 26, 2022","34,520.82","34,815.67","33,876.48","34,168.09","34,168.09","546,330,000.00"
"Jan 25, 2022","34,186.64","34,591.04","33,545.52","34,297.73","34,297.73","506,430,000.00"
"Jan 24, 2022","34,070.61","34,420.99","33,150.33","34,364.50","34,364.50","664,010,000.00"
"Jan 21, 2022","34,701.69","34,896.67","34,229.55","34,265.37","34,265.37","523,880,000.00"
"Jan 20, 2022","35,102.66","35,490.20","34,670.12","34,715.39","34,715.39","369,070,000.00"
"Jan 19, 2022","35,412.30","35,547.83","35,015.49","35,028.65","35,028.65","393,080,000.00"
"Jan 18, 2022","35,661.76","35,661.76","35,262.02","35,368.47","35,368.47","427,260,000.00"
"Jan 14, 2022","35,996.43","35,996.43","35,641.49","35,911.81","35,911.81","389,200,000.00"
"Jan 13, 2022","36,312.49","36,513.88","36,044.22","36,113.62","36,113.62","343,640,000.00"
"Jan 12, 2022","36,336.16","36,453.49","36,168.15","36,290.32","36,290.32","310,180,000.00"
"Jan 11, 2022","36,058.85","36,271.47","35,769.38","36,252.02","36,252.02","356,850,000.00"
"Jan 10, 2022","36,175.21","36,175.21","35,639.91","36,068.87","36,068.87","430,680,000.00"
"Jan 07, 2022","36,249.59","36,382.84","36,111.53","36,231.66","36,231.66","356,110,000.00"
"Jan 06, 2022","36,409.05","36,464.19","36,200.68","36,236.47","36,236.47","385,890,000.00"
"Jan 05, 2022","36,722.60","36,952.65","36,400.39","36,407.11","36,407.11","462,040,000.00"
"Jan 04, 2022","36,636.00","36,934.84","36,636.00","36,799.65","36,799.65","435,080,000.00"
"Jan 03, 2022","36,321.59","36,595.82","36,246.45","36,585.06","36,585.06","347,930,000.00"
"Dec 31, 2021","36,385.85","36,484.94","36,303.97","36,338.30","36,338.30","213,200,000.00"
"Dec 30, 2021","36,522.48","36,679.44","36,372.13","36,398.08","36,398.08","205,620,000.00"
"Dec 29, 2021","36,421.14","36,571.55","36,396.19","36,488.63","36,488.63","213,480,000.00"
"Dec 28, 2021","36,302.99","36,527.26","36,302.99","36,398.21","36,398.21","239,090,000.00"
"Dec 27, 2021","35,954.48","36,306.61","35,954.48","36,302.38","36,302.38","244,350,000.00"
"Dec 23, 2021","35,782.42","36,060.99","35,782.42","35,950.56","35,950.56","247,420,000.00"
"Dec 22, 2021","35,491.71","35,764.67","35,433.13","35,753.89","35,753.89","281,930,000.00"
"Dec 21, 2021","35,069.50","35,508.96","35,069.50","35,492.70","35,492.70","346,080,000.00"
"Dec 20, 2021","35,222.12","35,222.12","34,665.50","34,932.16","34,932.16","386,590,000.00"
"Dec 17, 2021","35,800.11","35,800.11","35,284.26","35,365.44","35,365.44","750,480,000.00"
"Dec 16, 2021","36,036.28","36,189.83","35,778.21","35,897.64","35,897.64","473,620,000.00"
"Dec 15, 2021","35,549.35","35,943.84","35,389.30","35,927.43","35,927.43","424,720,000.00"
"Dec 14, 2021","35,605.73","35,779.47","35,441.74","35,544.18","35,544.18","440,900,000.00"
"Dec 13, 2021","35,958.93","35,958.93","35,609.53","35,650.95","35,650.95","441,110,000.00"
"Dec 10, 2021","35,830.55","35,982.69","35,710.43","35,970.99","35,970.99","361,200,000.00"
"Dec 09, 2021","35,722.26","35,864.24","35,577.14","35,754.69","35,754.69","353,020,000.00"
"Dec 08, 2021","35,716.85","35,840.52","35,602.65","35,754.75","35,754.75","387,650,000.00"
"Dec 07, 2021","35,423.99","35,819.47","35,423.99","35,719.43","35,719.43","474,940,000.00"
"Dec 06, 2021","34,633.43","35,356.75","34,633.43","35,227.03","35,227.03","416,720,000.00"
"Dec 03, 2021","34,692.78","34,801.31","34,264.57","34,580.08","34,580.08","439,550,000.00"
"Dec 02, 2021","34,076.25","34,759.65","34,076.25","34,639.79","34,639.79","466,900,000.00"
"Dec 01, 2021","34,678.94","35,004.64","34,006.98","34,022.04","34,022.04","496,000,000.00"
"Nov 30, 2021","35,056.99","35,056.99","34,424.44","34,483.72","34,483.72","678,800,000.00"
"Nov 29, 2021","35,017.71","35,287.91","34,895.89","35,135.94","35,135.94","416,040,000.00"
"Nov 26, 2021","35,366.69","35,366.69","34,749.80","34,899.34","34,899.34","324,580,000.00"
"Nov 24, 2021","35,752.31","35,825.47","35,591.03","35,804.38","35,804.38","280,960,000.00"
"Nov 23, 2021","35,619.92","35,841.52","35,542.87","35,813.80","35,813.80","392,520,000.00"
"Nov 22, 2021","35,631.41","35,929.66","35,615.55","35,619.25","35,619.25","420,810,000.00"
"Nov 19, 2021","35,879.09","35,879.09","35,555.37","35,601.98","35,601.98","408,840,000.00"
"Nov 18, 2021","35,901.69","35,952.63","35,654.39","35,870.95","35,870.95","435,080,000.00"
"Nov 17, 2021","36,159.70","36,159.70","35,909.48","35,931.05","35,931.05","358,310,000.00"
"Nov 16, 2021","36,076.18","36,316.61","36,076.18","36,142.22","36,142.22","308,290,000.00"
"Nov 15, 2021","36,128.83","36,236.07","36,031.78","36,087.45","36,087.45","280,660,000.00"
"Nov 12, 2021","35,963.78","36,147.63","35,934.59","36,100.31","36,100.31","293,180,000.00"
"Nov 11, 2021","36,038.78","36,108.17","35,915.27","35,921.23","35,921.23","270,320,000.00"
"Nov 10, 2021","36,299.25","36,346.61","36,009.50","36,079.94","36,079.94","278,390,000.00"
"Nov 09, 2021","36,404.53","36,416.98","36,173.07","36,319.98","36,319.98","258,020,000.00"
"Nov 08, 2021","36,416.46","36,565.73","36,334.42","36,432.22","36,432.22","284,400,000.00"
"Nov 05, 2021","36,268.75","36,484.75","36,190.20","36,327.95","36,327.95","344,600,000.00"
"Nov 04, 2021","36,107.46","36,168.03","35,986.48","36,124.23","36,124.23","307,640,000.00"
"Nov 03, 2021","36,059.09","36,178.51","35,891.73","36,157.58","36,157.58","262,540,000.00"
"Nov 02, 2021","35,935.11","36,088.81","35,884.13","36,052.63","36,052.63","304,510,000.00"
"Nov 01, 2021","35,833.65","36,009.74","35,797.97","35,913.84","35,913.84","292,880,000.00"
"Oct 29, 2021","35,712.28","35,852.53","35,633.20","35,819.56","35,819.56","399,400,000.00"
"Oct 28, 2021","35,545.41","35,742.25","35,545.41","35,730.48","35,730.48","337,400,000.00"
"Oct 27, 2021","35,835.43","35,835.43","35,490.43","35,490.69","35,490.69","354,180,000.00"
"Oct 26, 2021","35,791.05","35,892.92","35,734.73","35,756.88","35,756.88","321,910,000.00"
"Oct 25, 2021","35,692.62","35,787.04","35,629.37","35,741.15","35,741.15","267,220,000.00"
"Oct 22, 2021","35,607.72","35,765.02","35,533.95","35,677.02","35,677.02","346,290,000.00"
"Oct 21, 2021","35,520.32","35,612.36","35,442.53","35,603.08","35,603.08","298,390,000.00"
"Oct 20, 2021","35,475.16","35,669.69","35,465.71","35,609.34","35,609.34","265,750,000.00"
"Oct 19, 2021","35,325.37","35,462.68","35,290.12","35,457.31","35,457.31","278,510,000.00"
"Oct 18, 2021","35,221.02","35,327.57","35,035.94","35,258.61","35,258.61","312,640,000.00"
"Oct 15, 2021","35,023.63","35,320.97","35,023.63","35,294.76","35,294.76","327,870,000.00"
"Oct 14, 2021","34,443.22","34,923.83","34,443.22","34,912.56","34,912.56","338,540,000.00"
"Oct 13, 2021","34,372.71","34,449.83","34,115.10","34,377.81","34,377.81","316,220,000.00"
"Oct 12, 2021","34,507.15","34,611.24","34,318.94","34,378.34","34,378.34","319,010,000.00"
"Oct 11, 2021","34,723.79","34,951.35","34,486.51","34,496.06","34,496.06","256,820,000.00"
"Oct 08, 2021","34,757.57","34,842.62","34,661.95","34,746.25","34,746.25","238,080,000.00"
"Oct 07, 2021","34,509.72","34,975.19","34,509.72","34,754.94","34,754.94","273,290,000.00"
"Oct 06, 2021","34,198.96","34,432.68","33,854.69","34,416.99","34,416.99","322,170,000.00"
"Oct 05, 2021","34,035.25","34,490.95","34,035.25","34,314.67","34,314.67","311,520,000.00"
"Oct 04, 2021","34,312.96","34,410.28","33,821.58","34,002.92","34,002.92","396,860,000.00"
"Oct 01, 2021","33,930.70","34,490.56","33,785.54","34,326.46","34,326.46","427,580,000.00"
"Sep 30, 2021","34,467.98","34,557.37","33,833.32","33,843.92","33,843.92","354,830,000.00"
"Sep 29, 2021","34,360.08","34,580.42","34,305.96","34,390.72","34,390.72","290,350,000.00"
"Sep 28, 2021","34,747.70","34,798.21","34,254.65","34,299.99","34,299.99","379,020,000.00"
"Sep 27, 2021","34,739.27","35,061.12","34,739.27","34,869.37","34,869.37","289,480,000.00"
"Sep 24, 2021","34,762.31","34,857.06","34,648.08","34,798.00","34,798.00","254,310,000.00"
"Sep 23, 2021","34,296.30","34,879.78","34,296.30","34,764.82","34,764.82","283,890,000.00"
"Sep 22, 2021","34,006.87","34,440.42","34,006.87","34,258.32","34,258.32","296,590,000.00"
"Sep 21, 2021","34,025.61","34,313.88","33,914.02","33,919.84","33,919.84","306,970,000.00"
"Sep 20, 2021","34,459.72","34,459.72","33,613.03","33,970.47","33,970.47","435,780,000.00"
"Sep 17, 2021","34,737.86","34,779.86","34,519.63","34,584.88","34,584.88","560,630,000.00"
"Sep 16, 2021","34,810.27","34,943.55","34,540.11","34,751.32","34,751.32","278,270,000.00"
"Sep 15, 2021","34,580.95","34,880.77","34,522.03","34,814.39","34,814.39","317,490,000.00"
"Sep 14, 2021","34,906.90","34,990.36","34,510.30","34,577.57","34,577.57","325,140,000.00"
"Sep 13, 2021","34,665.50","34,939.10","34,665.50","34,869.63","34,869.63","334,190,000.00"
"Sep 10, 2021","34,949.59","35,104.25","34,599.61","34,607.72","34,607.72","333,230,000.00"
"Sep 09, 2021","35,013.08","35,199.89","34,847.30","34,879.38","34,879.38","261,330,000.00"
"Sep 08, 2021","35,087.45","35,175.15","34,925.61","35,031.07","35,031.07","261,880,000.00"
"Sep 07, 2021","35,373.24","35,373.24","35,060.90","35,100.00","35,100.00","289,830,000.00"
"Sep 03, 2021","35,401.73","35,422.71","35,269.40","35,369.09","35,369.09","221,370,000.00"
"Sep 02, 2021","35,353.06","35,475.40","35,348.48","35,443.82","35,443.82","263,370,000.00"
"Sep 01, 2021","35,387.55","35,407.37","35,287.05","35,312.53","35,312.53","265,520,000.00"
"Aug 31, 2021","35,391.38","35,449.79","35,289.86","35,360.73","35,360.73","337,240,000.00"
"Aug 30, 2021","35,471.80","35,510.71","35,374.46","35,399.84","35,399.84","245,390,000.00"
"Aug 27, 2021","35,231.11","35,479.18","35,231.11","35,455.80","35,455.80","240,990,000.00"
"Aug 26, 2021","35,449.68","35,498.45","35,205.10","35,213.12","35,213.12","239,740,000.00"
"Aug 25, 2021","35,388.77","35,501.14","35,287.63","35,405.50","35,405.50","237,230,000.00"
"Aug 24, 2021","35,382.72","35,445.47","35,356.18","35,366.26","35,366.26","228,710,000.00"
"Aug 23, 2021","35,160.97","35,428.91","35,160.97","35,335.71","35,335.71","245,760,000.00"
"Aug 20, 2021","34,917.96","35,177.26","34,867.07","35,120.08","35,120.08","269,320,000.00"
"Aug 19, 2021","34,874.67","34,997.81","34,690.25","34,894.12","34,894.12","333,550,000.00"
"Aug 18, 2021","35,310.20","35,356.80","34,943.41","34,960.69","34,960.69","289,800,000.00"
"Aug 17, 2021","35,500.01","35,500.01","35,120.31","35,343.28","35,343.28","309,410,000.00"
"Aug 16, 2021","35,490.83","35,631.19","35,231.87","35,625.40","35,625.40","292,590,000.00"
"Aug 13, 2021","35,551.56","35,610.57","35,474.78","35,515.38","35,515.38","236,790,000.00"
"Aug 12, 2021","35,481.94","35,510.77","35,352.53","35,499.85","35,499.85","231,600,000.00"
"Aug 11, 2021","35,300.89","35,501.16","35,300.89","35,484.97","35,484.97","232,800,000.00"
"Aug 10, 2021","35,135.17","35,285.16","35,091.91","35,264.67","35,264.67","255,040,000.00"
"Aug 09, 2021","35,229.67","35,229.67","35,041.24","35,101.85","35,101.85","207,850,000.00"
"Aug 06, 2021","35,077.44","35,246.79","35,077.44","35,208.51","35,208.51","231,570,000.00"
"Aug 05, 2021","34,815.61","35,067.54","34,815.61","35,064.25","35,064.25","216,580,000.00"
"Aug 04, 2021","35,047.44","35,047.44","34,790.62","34,792.67","34,792.67","245,300,000.00"
"Aug 03, 2021","34,864.10","35,120.94","34,714.33","35,116.40","35,116.40","259,820,000.00"
"Aug 02, 2021","34,968.56","35,192.11","34,808.20","34,838.16","34,838.16","238,620,000.00"
